wordcnt.no,wordcnt.content,wordcnt.mor,wordcnt.cnt
1174,가까이,Noun,13
1175,비는,Verb,13
1176,가족,Noun,13
1177,예매,Noun,13
1178,또는,Adverb,13
1179,주요,Noun,13
1180,블로그,Noun,13
1181,유로스타,Noun,13
1182,생트,Noun,13
1183,로밍,Noun,13
1184,스,Noun,13
1185,맛있게,Adjective,13
1186,탄,Verb,13
1187,높은,Adjective,13
1188,안전,Noun,13
1189,들어,Verb,13
1190,고생,Noun,13
1191,고기,Noun,13
1192,시간대,Noun,13
1193,자물쇠,Noun,12
1194,갔던,Verb,12
1195,의,Noun,12
1196,조끼,Noun,12
1197,많은데,Adjective,12
1198,대해,Noun,12
1199,심사,Noun,12
1200,일이,Noun,12
1201,불가,Noun,12
1202,가실,Verb,12
1203,일행,Noun,12
1204,과자,Noun,12
1205,향수,Noun,12
1206,보여,Verb,12
1207,멀미,Noun,12
1208,기념품,Noun,12
1209,여,Noun,12
1210,웨이팅,Noun,12
1211,노력,Noun,12
1212,한참,Noun,12
1213,넓고,Adjective,12
1214,호수,Noun,12
1215,평소,Noun,12
1216,역무,Noun,12
1217,서울,Noun,12
1218,번호,Noun,12
1219,규모,Noun,12
1220,보러,Verb,12
1221,시반,Noun,12
1222,메이,Noun,12
1223,없다,Adjective,12
1224,얼마,Noun,12
1225,갔다,Verb,12
1226,빌리지,Verb,12
1227,다르게,Adjective,12
1228,주시,Noun,12
1229,카데로,Verb,12
1230,어느,Adverb,12
1231,돌아오는,Verb,12
1232,레알,Noun,12
1233,이상한,Adjective,12
1234,되면,Verb,12
1235,미터,Noun,12
1236,보려고,Verb,12
1237,되,Verb,12
1238,라파,Noun,12
1239,가든,Noun,12
1240,루,Noun,12
1241,되서,Verb,12
1242,양,Noun,12
1243,목요일,Noun,12
1244,산,Noun,12
1245,팔레,Noun,12
1246,되게,Adverb,12
1247,며칠,Noun,12
1248,했는데요,Verb,12
1249,그치만,Verb,12
1250,그대로,Noun,12
1251,않아,Verb,12
1252,여유롭게,Verb,12
1253,브런치,Noun,12
1254,하셔도,Verb,12
1255,왔습니다,Verb,12
1256,열,Noun,12
1257,정류장,Noun,12
1258,됐어요,Verb,12
1259,라멘,Noun,12
1260,명소,Noun,12
1261,정신,Noun,12
1262,라임,Noun,12
1263,보지,Noun,12
1264,자,Noun,12
1265,직항,Noun,12
1266,르망,Noun,12
1267,갔더니,Verb,12
1268,방법,Noun,12
1269,당일치기,Noun,12
1270,충분히,Adjective,12
1271,안시,Noun,12
1272,계열,Noun,12
1273,지하철역,Noun,12
1274,그나마,Adverb,12
1275,제로,Noun,12
1276,생샤펠,Noun,12
1277,대비,Noun,12
1278,추움,Noun,11
1279,샐러드,Noun,11
1280,인상,Noun,11
1281,만난,Noun,11
1282,움,Noun,11
1283,이긴,Verb,11
1284,가능한,Adjective,11
1285,다녔습니다,Verb,11
1286,가디건,Noun,11
1287,재,Noun,11
1288,에르,Noun,11
1289,예쁘고,Adjective,11
1290,만족,Noun,11
1291,좋았음,Adjective,11
1292,가보고,Verb,11
1293,베드,Noun,11
1294,해주세요,Verb,11
1295,넓은,Adjective,11
1296,돗자리,Noun,11
1297,일부,Noun,11
1298,호스트,Noun,11
1299,부탁,Noun,11
1300,쥬스,Noun,11
1301,기간,Noun,11
1302,조명,Noun,11
1303,실패,Noun,11
1304,기내식,Noun,11
1305,외투,Noun,11
1306,샤갈,Noun,11
1307,했을,Verb,11
1308,발권,Noun,11
1309,복숭아,Noun,11
1310,발급,Noun,11
1311,아무튼,Adverb,11
1312,작고,Noun,11
1313,배경,Noun,11
1314,앉아,Verb,11
1315,한인,Noun,11
1316,하셔야,Verb,11
1317,의심,Noun,11
1318,맞춰서,Verb,11
1319,입어도,Verb,11
1320,사장,Noun,11
1321,나왔습니다,Verb,11
1322,한식당,Noun,11
1323,데스크,Noun,11
1324,프랭탕,Noun,11
1325,크림,Noun,11
1326,있다,Adjective,11
1327,혹은,Adverb,11
1328,엘리베이터,Noun,11
1329,여기저기,Noun,11
1330,스프링,Noun,11
1331,사면,Noun,11
1332,좋음,Adjective,11
1333,맛있고,Adjective,11
1334,모르겠네요,Verb,11
1335,들어갔는데,Verb,11
1336,아비뇽,Noun,11
1337,월요일,Noun,11
1338,나오면,Verb,11
1339,신경,Noun,11
1340,책,Noun,11
1341,많지,Adjective,11
1342,서로,Noun,11
1343,춥습니다,Verb,11
1344,친절한,Adjective,11
1345,겁,Noun,11
1346,카운터,Noun,11
1347,그리,Verb,11
1348,기모,Noun,11
1349,구역,Noun,11
1350,있길래,Adjective,11
1351,분수,Noun,11
1352,먹으면,Verb,11
1353,둔,Verb,11
1354,입장료,Noun,11
1355,연락,Noun,11
1356,김,Noun,11
1357,할게요,Verb,11
1358,샤모니,Noun,11
1359,일부러,Noun,11
1360,이비,Noun,11
1361,이해,Noun,11
1362,상,Noun,11
1363,대로,Noun,11
1364,맘,Noun,11
1365,앙쥬,Noun,11
1366,있더라고요,Adjective,11
1367,찾아서,Verb,11
1368,까요,Verb,11
1369,텍스리펀,Noun,11
1370,신용카드,Noun,11
1371,많았습니다,Adjective,11
1372,찍어서,Verb,11
1373,라뒤레,Noun,11
1374,변경,Noun,11
1375,텍,Noun,11
1376,모르겠지만,Verb,11
1377,그랬어요,Adjective,11
1378,있다는,Adjective,11
1379,편입,Noun,11
1380,길거리,Noun,11
1381,크기,Noun,11
1382,속도,Noun,11
1383,갤러리,Noun,11
1384,머,Noun,11
1385,공연,Noun,11
1386,써,Verb,11
1387,셀러,Noun,11
1388,쇼,Noun,11
1389,쓰는,Verb,11
1390,손목,Noun,11
1391,궁,Noun,11
1392,봐,Verb,11
1393,전화,Noun,11
1394,찍으면,Verb,11
1395,괜히,Adverb,11
1396,물어보면,Verb,11
1397,강추,Noun,11
1398,생선,Noun,11
1399,타,Noun,11
1400,이기,Noun,11
1401,됨,Verb,11
1402,뿐,Noun,11
1403,몰라서,Verb,11
1404,첨,Noun,11
1405,대답,Noun,10
1406,냉장고,Noun,10
1407,피해,Noun,10
1408,언급,Noun,10
1409,전세계,Noun,10
1410,맛있었음,Adjective,10
1411,기다리고,Verb,10
1412,피라미드,Noun,10
1413,마리,Noun,10
1414,스타벅스,Noun,10
1415,급,Noun,10
1416,않았는데,Verb,10
1417,막상,Noun,10
1418,저렴한,Adjective,10
1419,나무,Noun,10
1420,웅장,Noun,10
1421,급하게,Adjective,10
1422,타라,Noun,10
1423,물가,Noun,10
1424,의미,Noun,10
1425,경계,Noun,10
1426,가는데,Verb,10
1427,해줘서,Verb,10
1428,좋았고,Adjective,10
1429,해산물,Noun,10
1430,까,Verb,10
1431,남은,Verb,10
1432,괜찮았어요,Adjective,10
1433,왔다,Verb,10
1434,수요일,Noun,10
1435,더라구요,Adjective,10
1436,센,Verb,10
1437,되더라구요,Verb,10
1438,빨래,Noun,10
1439,곳곳,Noun,10
1440,스트링,Noun,10
1441,시기,Noun,10
1442,귀가,Noun,10
1443,드셔,Verb,10
1444,고함,Noun,10
1445,무사히,Adjective,10
1446,샀습니다,Verb,10
1447,마르,Noun,10
1448,내릴,Verb,10
1449,기를,Verb,10
1450,지점,Noun,10
1451,찍,Noun,10
1452,조각,Noun,10
1453,크고,Verb,10
1454,비슷한,Adjective,10
1455,바람막이,Noun,10
1456,사,Noun,10
1457,몽,Noun,10
1458,크,Verb,10
1459,않을,Verb,10
1460,찾기,Noun,10
1461,모임,Noun,10
1462,링,Noun,10
1463,토요일,Noun,10
1464,파크,Noun,10
1465,터,Noun,10
1466,입국심사,Noun,10
1467,않습니다,Verb,10
1468,브랜드,Noun,10
1469,빼고,Verb,10
1470,비쌈,Adjective,10
1471,버튼,Noun,10
1472,시계,Noun,10
1473,관세,Noun,10
1474,보기,Noun,10
1475,걍,Adverb,10
1476,나가서,Verb,10
1477,감동,Noun,10
1478,적은,Verb,10
1479,지연,Noun,10
1480,그늘,Noun,10
1481,미술,Noun,10
1482,아코르,Noun,10
1483,동행,Noun,10
1484,타시는,Verb,10
1485,아시,Noun,10
1486,여성,Noun,10
1487,타르,Noun,10
1488,맞춰,Verb,10
1489,가볍게,Adjective,10
1490,친절하게,Adjective,10
1491,많아,Adjective,10
1492,바다,Noun,10
1493,놈,Noun,10
1494,정차,Noun,10
1495,해외,Noun,10
1496,엘베,Noun,10
1497,맥도날드,Noun,10
1498,전철,Noun,10
1499,겉옷,Noun,10
1500,구름,Noun,10
1501,구찌,Noun,10
1502,들어서,Verb,10
1503,길이,Noun,10
1504,수가,Noun,10
1505,제외,Noun,10
1506,부터,Noun,10
1507,길어서,Verb,10
1508,찍기,Noun,10
1509,편해요,Adjective,10
1510,마르스,Noun,10
1511,쓴,Verb,10
1512,줌,Noun,10
1513,케이스,Noun,10
1514,생긴,Verb,10
1515,찍은,Verb,10
1516,돌려,Verb,10
1517,온도,Noun,10
1518,였던,Verb,10
1519,추억,Noun,10
1520,히,Adverb,10
1521,타지,Noun,10
1522,듣고,Verb,10
1523,아무리,Adverb,10
1524,없네요,Adjective,10
1525,대한민국,Noun,10
1526,재미,Noun,10
1527,상품,Noun,9
1528,올립니다,Verb,9
1529,분실,Noun,9
1530,오기,Noun,9
1531,간격,Noun,9
1532,수련,Noun,9
1533,있어도,Adjective,9
1534,분명,Noun,9
1535,되는데,Verb,9
1536,인스타,Noun,9
1537,수도원,Noun,9
1538,곧,Noun,9
1539,되시길,Verb,9
1540,무척,Noun,9
1541,했다고,Verb,9
1542,자세한,Adjective,9
1543,되었습니다,Verb,9
1544,엄청나게,Adjective,9
1545,바코드,Noun,9
1546,좋아해서,Adjective,9
1547,섬,Noun,9
1548,걷다가,Verb,9
1549,다녀,Verb,9
1550,다녀서,Verb,9
1551,방브,Noun,9
1552,별도,Noun,9
1553,마카롱,Noun,9
1554,없,Adjective,9
1555,요거트,Noun,9
1556,다녀왔어요,Verb,9
1557,다녔고,Verb,9
1558,이전,Noun,9
1559,메르,Noun,9
1560,피하,Noun,9
1561,최근,Noun,9
1562,다니면서,Verb,9
1563,내린,Verb,9
1564,먹지,Verb,9
1565,안쪽,Noun,9
1566,길가,Noun,9
1567,소요,Noun,9
1568,뭘,Noun,9
1569,편도,Noun,9
1570,촬영,Noun,9
1571,베트남,Noun,9
1572,처,Noun,9
1573,환율,Noun,9
1574,짜증,Noun,9
1575,공홈,Noun,9
1576,진행,Noun,9
1577,방도,Noun,9
1578,젊은,Adjective,9
1579,타세요,Verb,9
1580,다행,Noun,9
1581,물어보니,Verb,9
1582,욕,Noun,9
1583,챙기세요,Verb,9
1584,장점,Noun,9
1585,남아,Noun,9
1586,남깁니다,Verb,9
1587,남길게요,Verb,9
1588,응,Noun,9
1589,점퍼,Noun,9
1590,비둘기,Noun,9
1591,좋은데,Adjective,9
1592,맡기고,Verb,9
1593,가다가,Noun,9
1594,타서,Verb,9
1595,면세점,Noun,9
1596,나폴레옹,Noun,9
1597,아마,Noun,9
1598,사이즈,Noun,9
1599,놔서,Verb,9
1600,있는지,Adjective,9
1601,야드,Noun,9
1602,놓고,Verb,9
1603,나와,Verb,9
1604,춥네요,Verb,9
1605,춥다,Noun,9
1606,티셔츠,Noun,9
1607,나오니,Noun,9
1608,있다가,Adjective,9
1609,튼,Verb,9
1610,안되는,Adjective,9
1611,나니,Noun,9
1612,들어갔어요,Verb,9
1613,하신,Verb,9
1614,트랙,Noun,9
1615,당연히,Adjective,9
1616,그건,Adverb,9
1617,좋아하는,Adjective,9
1618,끌,Noun,9
1619,놀이기구,Noun,9
1620,정확히,Adjective,9
1621,타러,Verb,9
1622,뒤쪽,Noun,9
1623,셔츠,Noun,9
1624,같네요,Adjective,9
1625,보였습니다,Verb,9
1626,대여,Noun,9
1627,중단,Noun,9
1628,깜짝,Noun,9
1629,참조,Noun,9
1630,뛸르히,Noun,9
1631,대한,Noun,9
1632,깔끔하고,Adjective,9
1633,에즈,Noun,9
1634,좋더라구요,Adjective,9
1635,까르푸,Noun,9
1636,까르네,Noun,9
1637,겁나,Verb,9
1638,인포,Noun,9
1639,치킨,Noun,9
1640,발레,Noun,9
1641,받는,Verb,9
1642,리조또,Noun,9
1643,소,Noun,9
1644,사는,Verb,9
1645,탑,Noun,9
1646,싶어요,Verb,9
1647,주는,Verb,9
1648,주위,Noun,9
1649,걷기,Noun,9
1650,조건,Noun,9
1651,인파,Noun,9
1652,발,Noun,9
1653,들어와서,Verb,9
1654,방지,Noun,9
1655,했,Verb,9
1656,슬리퍼,Noun,9
1657,도장,Noun,9
1658,이동해,Noun,9
1659,행,Noun,9
1660,많았는데,Adjective,9
1661,친절했어요,Adjective,9
1662,로마,Noun,9
1663,고요,Noun,9
1664,샷,Noun,9
1665,많더라구요,Adjective,9
1666,입니당,Adjective,9
1667,수기,Noun,9
1668,이었던,Verb,9
1669,셔틀버스,Noun,9
1670,항구,Noun,9
1671,시켜서,Verb,9
1672,지베르니,Noun,9
1673,옥상,Noun,9
1674,안나,Noun,9
1675,않게,Verb,9
1676,시스템,Noun,9
1677,해결,Noun,9
1678,만큼,Noun,9
1679,올림픽,Noun,9
1680,콜라,Noun,9
1681,런치,Noun,9
1682,코드,Noun,9
1683,배차,Noun,9
1684,소고기,Noun,9
1685,연결해서,Adjective,9
1686,중이,Noun,9
1687,무스,Noun,9
1688,받았는데,Verb,9
1689,수건,Noun,8
1690,에스까르,Noun,8
1691,토스,Noun,8
1692,하차,Noun,8
1693,찾아,Verb,8
1694,맛있었고,Adjective,8
1695,비치,Noun,8
1696,안전하고,Adjective,8
1697,제공,Noun,8
1698,위협,Noun,8
1699,통화,Noun,8
1700,자르,Verb,8
1701,똥,Noun,8
1702,수많은,Adjective,8
1703,고리,Noun,8
1704,따듯,Verb,8
1705,끊어서,Verb,8
1706,세관,Noun,8
1707,가니,Verb,8
1708,오베르,Noun,8
1709,물이,Noun,8
1710,직전,Noun,8
1711,였지만,Verb,8
1712,볼게요,Verb,8
1713,튈르리,Noun,8
1714,궁금하신,Adjective,8
1715,라따뚜이,Noun,8
1716,모노,Noun,8
1717,트레블,Noun,8
1718,자꾸,Noun,8
1719,자고,Noun,8
1720,오버,Noun,8
1721,신분,Noun,8
1722,트레인,Noun,8
1723,나갈,Verb,8
1724,벼룩시장,Noun,8
1725,답,Noun,8
1726,충분,Noun,8
1727,쉬,Noun,8
1728,상당히,Adjective,8
1729,일간,Noun,8
1730,드세요,Verb,8
1731,많았고,Adjective,8
1732,인지,Noun,8
1733,나스,Noun,8
1734,받을,Verb,8
1735,리스,Noun,8
1736,겨우,Noun,8
1737,같더라구요,Adjective,8
1738,화장품,Noun,8
1739,달리,Noun,8
1740,프렌치,Noun,8
1741,장갑,Noun,8
1742,챙겨가세요,Verb,8
1743,나우,Noun,8
1744,빈티,Noun,8
1745,사지,Noun,8
1746,난,Noun,8
1747,세상,Noun,8
1748,각각,Noun,8
1749,없으니,Adjective,8
1750,복귀,Noun,8
1751,물어보고,Verb,8
1752,외국,Noun,8
1753,년도,Noun,8
1754,공부,Noun,8
1755,비추,Verb,8
1756,없었음,Adjective,8
1757,좋아하시는,Adjective,8
1758,년전,Noun,8
1759,구간,Noun,8
1760,간단히,Adjective,8
1761,쇼콜라,Noun,8
1762,들었어요,Verb,8
1763,휴식,Noun,8
1764,백,Noun,8
1765,자켓,Noun,8
1766,여자애,Noun,8
1767,팔찌,Noun,8
1768,하던데,Verb,8
1769,소개,Noun,8
1770,경찰서,Noun,8
1771,보게,Verb,8
1772,이나,Noun,8
1773,안좋은,Adjective,8
1774,다해,Noun,8
1775,쁘렝땅,Noun,8
1776,납니다,Verb,8
1777,자세히,Adjective,8
1778,시켜,Verb,8
1779,된다,Verb,8
1780,여행가,Noun,8
1781,매력,Noun,8
1782,있으니까,Adjective,8
1783,누군가,Noun,8
1784,커플,Noun,8
1785,다음주,Noun,8
1786,마늘,Noun,8
1787,현장,Noun,8
1788,리뷰,Noun,8
1789,노래,Noun,8
1790,매번,Noun,8
1791,내고,Verb,8
1792,서야,Verb,8
1793,재밌게,Adjective,8
1794,들어간,Verb,8
1795,카트,Noun,8
1796,처리,Noun,8
1797,마다,Noun,8
1798,척,Noun,8
1799,반찬,Noun,8
1800,고장,Noun,8
1801,있었던,Adjective,8
1802,없더라구요,Adjective,8
1803,눈물,Noun,8
1804,얼마나,Noun,8
1805,살기,Noun,8
1806,내리는,Verb,8
1807,집시,Noun,8
1808,없는데,Adjective,8
1809,카디건,Noun,8
1810,오류,Noun,8
1811,늦은,Verb,8
1812,어디서,Adverb,8
1813,금,Noun,8
1814,어딜,Adverb,8
1815,됐습니다,Verb,8
1816,결혼,Noun,8
1817,라운지,Noun,8
1818,겹,Noun,8
1819,햇빛,Noun,8
1820,첨부,Noun,8
1821,이어서,Adverb,8
1822,귀찮아서,Adjective,8
1823,콩,Noun,8
1824,아님,Adjective,8
1825,하고요,Verb,8
1826,그걸,Adverb,8
1827,무지,Noun,8
1828,빠르게,Adjective,8
1829,청년,Noun,8
1830,올려,Verb,8
1831,가운데,Noun,8
1832,받았어요,Verb,8
1833,넘는,Verb,8
1834,하겠습니다,Verb,8
1835,아까,Adjective,8
1836,괜찮을,Adjective,8
1837,카시스,Noun,8
1838,청소,Noun,8
1839,확,Noun,8
1840,시가지,Noun,8
1841,미셀,Noun,8
1842,한쪽,Noun,8
1843,잠,Noun,8
1844,로맨틱,Noun,8
1845,받았습니다,Verb,8
1846,들었는데,Verb,8
1847,보아,Noun,8
1848,젤,Noun,8
1849,탔고,Verb,8
1850,보여요,Verb,8
1851,넘어서,Verb,8
1852,생폴,Noun,8
1853,보여주고,Verb,8
1854,더워서,Adjective,8
1855,그릇,Noun,8
1856,택,Noun,8
1857,같구요,Adjective,8
1858,그저,Adverb,8
1859,가까워서,Adjective,8
1860,깐느,Noun,8
1861,과일,Noun,8
1862,아니지만,Adjective,8
1863,체감,Noun,8
1864,먹으러,Verb,8
1865,사려,Noun,8
1866,흡연,Noun,8
1867,아닌데,Adjective,8
1868,싫어서,Adjective,8
1869,창문,Noun,8
1870,제법,Noun,8
1871,제발,Noun,8
1872,씁니다,Verb,8
1873,보였어요,Verb,8
1874,순서,Noun,8
1875,입었는데,Verb,8
1876,작,Noun,8
1877,아이폰,Noun,8
1878,일회용,Noun,8
1879,에스카르고,Noun,8
1880,금요일,Noun,7
1881,가다,Verb,7
1882,느낄,Verb,7
1883,개월,Noun,7
1884,비해,Verb,7
1885,최악,Noun,7
1886,교황청,Noun,7
1887,들어가는,Verb,7
1888,지,Verb,7
1889,핑크,Noun,7
1890,계정,Noun,7
1891,다녀와서,Verb,7
1892,메고,Verb,7
1893,국가,Noun,7
1894,추울,Verb,7
1895,호불호,Noun,7
1896,잼,Noun,7
1897,재킷,Noun,7
1898,스캔,Noun,7
1899,다니,Verb,7
1900,또한,Noun,7
1901,들어가시면,Verb,7
1902,없는거,Adjective,7
1903,안해,Noun,7
1904,하네,Verb,7
1905,봤을,Verb,7
1906,스케줄,Noun,7
1907,하느라,Verb,7
1908,하는거,Verb,7
1909,추워졌어요,Verb,7
1910,있는게,Adjective,7
1911,없던,Adjective,7
1912,메종,Noun,7
1913,다운,Noun,7
1914,축구,Noun,7
1915,이탈리아,Noun,7
1916,장난,Noun,7
1917,아메리카노,Noun,7
1918,짧게,Adjective,7
1919,하시라고,Verb,7
1920,아주머니,Noun,7
1921,드리고,Verb,7
1922,취침,Noun,7
1923,에르메스,Noun,7
1924,에스,Noun,7
1925,에스컬레이터,Noun,7
1926,대요,Noun,7
1927,대운하,Noun,7
1928,좋아,Adjective,7
1929,문화,Noun,7
1930,였고,Verb,7
1931,의자,Noun,7
1932,부모님,Noun,7
1933,스프,Noun,7
1934,같으니,Adjective,7
1935,좋다고,Adjective,7
1936,근방,Noun,7
1937,할거,Verb,7
1938,도난,Noun,7
1939,잘못,Noun,7
1940,영화,Noun,7
1941,샤틀레,Noun,7
1942,할아버지,Noun,7
1943,가봤는데,Verb,7
1944,핫,Noun,7
1945,영국,Noun,7
1946,가도,Noun,7
1947,마티스,Noun,7
1948,리기,Noun,7
1949,해당,Noun,7
1950,해변,Noun,7
1951,들었습니다,Verb,7
1952,해보면,Verb,7
1953,주스,Noun,7
1954,칵테일,Noun,7
1955,들여,Verb,7
1956,유용하게,Adjective,7
1957,흑형,Noun,7
1958,몽마르트르,Noun,7
1959,되어서,Verb,7
1960,되어있어서,Verb,7
1961,몽파르,Noun,7
1962,서류,Noun,7
1963,만났던,Verb,7
1964,했다가,Verb,7
1965,했다,Verb,7
1966,커서,Noun,7
1967,우유,Noun,7
1968,될것,Verb,7
1969,했는데도,Verb,7
1970,인천공항,Noun,7
1971,무려,Noun,7
1972,해주셨어요,Verb,7
1973,주세요,Verb,7
1974,루이비통,Noun,7
1975,였네요,Verb,7
1976,개방,Noun,7
1977,둘이서,Noun,7
1978,즉,Noun,7
1979,와이파이,Noun,7
1980,와이프,Noun,7
1981,분컷,Noun,7
1982,런,Noun,7
1983,바라면서,Verb,7
1984,코리안,Noun,7
1985,불고기,Noun,7
1986,했고요,Verb,7
1987,걸려,Verb,7
1988,콩코드,Noun,7
1989,큐,Noun,7
1990,수수료,Noun,7
1991,있었음,Adjective,7
1992,있었지만,Adjective,7
1993,시켰어요,Verb,7
1994,있으신,Adjective,7
1995,수압,Noun,7
1996,쁘렝탕,Noun,7
1997,지불,Noun,7
1998,타기,Verb,7
1999,식료품,Noun,7
2000,않더라구요,Verb,7
2001,오피스,Noun,7
2002,땅,Noun,7
2003,신발,Noun,7
2004,가져갔는데,Verb,7
2005,많았음,Adjective,7
2006,지나,Noun,7
2007,실,Noun,7
2008,많으니,Adjective,7
2009,타시면,Verb,7
2010,지나가다,Verb,7
2011,타야,Verb,7
2012,가깝고,Adjective,7
2013,만든,Verb,7
2014,싱글,Noun,7
2015,기내,Noun,7
2016,미성년,Noun,7
2017,만들고,Verb,7
2018,사누키,Noun,7
2019,거지,Noun,7
2020,탕,Noun,7
2021,싼,Verb,7
2022,말투,Noun,7
2023,웨이,Noun,7
2024,바스티유,Noun,7
2025,안전한,Adjective,7
2026,베,Noun,7
2027,기다리는,Verb,7
2028,방이,Noun,7
2029,깨끗하고,Adjective,7
2030,제리,Noun,7
2031,가보세요,Verb,7
2032,토,Noun,7
2033,꼬마,Noun,7
2034,맛있더라구요,Adjective,7
2035,맛있습니다,Adjective,7
2036,맛있어서,Adjective,7
2037,꽃,Noun,7
2038,완전히,Adjective,7
2039,맛있었습니다,Adjective,7
2040,퇴근,Noun,7
2041,알았는데,Verb,7
2042,음악,Noun,7
2043,걸리는,Verb,7
2044,암튼,Adverb,7
2045,바닷가,Noun,7
2046,튈르히,Noun,7
2047,보입니다,Verb,7
2048,간단한,Adjective,7
2049,트렌치코트,Noun,7
2050,트리,Noun,7
2051,라떼,Noun,7
2052,앞쪽,Noun,7
2053,애기,Noun,7
2054,이뻐요,Adjective,7
2055,일본,Noun,7
2056,뱅,Noun,7
2057,나면,Verb,7
2058,정액,Noun,7
2059,회전목마,Noun,7
2060,찾을,Verb,7
2061,갓,Noun,7
2062,빨간,Adjective,7
2063,오리고기,Noun,7
2064,좋지,Adjective,7
2065,타면서,Verb,7
